0.814723686,0.232254753,0
0.126986816,0.888992345,0
0.913375856,0.859807626,0
0.097540405,0.654752143,0
0.278498219,0.915013994,0
0.546881519,0.433183081,0
0.957506835,0.289760756,0
0.157613082,0.295421839,0
0.957166948,0.047534194,0
0.485375649,0.994609895,0
0.800280469,0.206764149,0
0.141886339,0.607363956,0
0.421761283,0.347630326,0
0.959492426,0.066841761,0
0.849129306,0.332398562,0
0.757740131,0.542899457,0
0.171186688,0.14711198,0
0.706046088,0.416765702,0
0.823457828,0.322882505,0
0.950222049,0.371163799,0
0.43874436,0.709240954,0
0.765516788,0.17406086,0
0.186872605,0.40665942,0
0.489764396,0.463062926,0
0.709364831,0.597940369,0
0.276025077,0.899426437,0
0.679702677,0.452946116,0
0.118997682,0.998425292,0
0.223811939,0.463776234,0
0.255095115,0.570988144,0
0.505957052,0.325875094,0
0.699076723,0.450492337,0
0.890903253,0.577843795,0
0.959291425,0.074844308,0
0.138624443,0.300956435,0
0.149294006,0.521721249,0
0.257508254,0.561880235,0
0.840717256,0.24155477,0
0.254282179,0.912720163,0
0.243524969,0.444545884,0
0.929263623,0.982062563,0
0.19659525,0.234423496,0
0.251083858,0.810590442,0
0.616044676,0.451274165,0
0.351659507,0.955437532,0
0.757200229,0.469650372,0
0.753729094,0.577780698,0
0.380445847,0.911313227,0
0.053950119,0.423524871,0
0.77916723,0.444565844,0
0.129906208,0.534641254,0
0.469390641,0.873450099,0
0.337122644,0.400029716,0
0.162182308,0.517723514,0
0.311215042,0.231367221,0
0.689214503,0.507266725,0
0.450541599,0.490445657,0
0.083821378,0.59944172,0
0.913337362,0.978224034,0
0.152378019,0.653018773,0
0.825816977,0.461132127,0
0.996134717,0.262829072,0
0.078175529,0.823962943,0
0.44267827,0.328975305,0
0.10665277,0.941300531,0
0.961898081,0.244108071,0
0.004634224,0.957110165,0
0.774910465,0.510824965,0
0.817303221,0.564579859,0
0.868694705,0.993716132,0
0.431413827,0.81294397,0
0.910647594,0.412073278,0
0.181847028,0.384163169,0
0.263802917,0.523126532,0
0.14553898,0.892148967,0
0.136068559,0.405920641,0
0.869292208,0.604388896,0
0.144954798,0.144841838,0
0.853031118,0.24488053,0
0.401808034,0.633731111,0
0.239916154,0.208514027,0
0.123318935,0.896256192,0
0.239952526,0.536385807,0
0.417267069,0.969965194,0
0.04965443,0.56488317,0
0.90271611,0.217689899,0
0.94478719,0.857763287,0
0.489252638,0.313302195,0
0.33771941,0.326984211,0
0.389738837,0.426672386,0
0.241691286,0.279961881,0
0.096454525,0.366939952,0
0.131973293,0.79479241,0
0.942050591,0.038690786,0
0.82119404,0.621953942,0
0.043023802,0.966755875,0
0.168990029,0.609969957,0
0.296320806,0.504616247,0
0.188955015,0.919073177,0
0.686775433,0.410704796,0
0.775712679,0.405197524,0
0.306349472,0.344914599,0
0.794831417,0.562000852,0
0.350727104,0.944210309,0
0.939001562,0.903263329,0
0.875942811,0.604106286,0
0.23048816,0.181222503,0
0.844308793,0.426246662,0
0.225921781,0.303221567,0
0.227664298,0.536960417,0
0.435698684,0.769071433,0
0.923379642,0.893148246,0
0.18481632,0.175771546,0
0.904880969,0.416331859,0
0.438869973,0.892954792,0
0.258064696,0.137563028,0
0.408719846,0.424087433,0
0.262211748,0.524437188,0
0.117417651,0.618652743,0
0.318778302,0.740225524,0
0.42416676,0.991735478,0
0.085515797,0.36058276,0
0.262482235,0.191073265,0
0.928854139,0.98684875,0
